Location,Year,Value,rural pop,urban pop,electric_rural,Value_class
SVK,1972,180212.25889755905,56.936,43.064,102605.6517259142,Medium
SVK,1973,180212.25889755905,55.878,44.122,100699.00602677804,Medium
SVK,1974,180212.25889755905,54.813,45.187,98779.74546951904,Medium
SVK,1975,180212.25889755905,53.743,46.257,96851.47429931516,Medium
SVK,1976,180212.25889755905,52.669,47.331,94915.99463875538,Medium
SVK,1977,180212.25889755905,51.595,48.405,92980.5149781956,Medium
SVK,1978,180212.25889755905,50.518,49.482,91039.62894986889,Medium
SVK,1979,180212.25889755905,49.44,50.56,89096.94079895319,Medium
SVK,1980,180212.25889755905,48.362,51.638,87154.25264803751,Medium
SVK,1981,180212.25889755905,47.69,52.31,85943.22626824591,Medium
SVK,1982,180212.25889755905,47.223,52.777,85101.6350191943,Medium
SVK,1983,180212.25889755905,46.756,53.244,84260.0437701427,Medium
SVK,1984,180212.25889755905,46.289,53.711,83418.45252109111,Medium
SVK,1985,180212.25889755905,45.824,54.176,82580.46551721745,Medium
SVK,1986,180212.25889755905,45.359,54.641,81742.47851334381,Medium
SVK,1987,180212.25889755905,44.895,55.105,80906.29363205914,Medium
SVK,1988,180212.25889755905,44.432,55.568,80071.91087336345,Medium
SVK,1989,180212.25889755905,43.97,56.03,79239.33023725671,Medium
SVK,1990,10554.0,43.509,56.491,4591.93986,Low
SVK,1991,10177.0,43.22,56.78,4398.4994,Low
SVK,1992,9568.0,43.281,56.719,4141.12608,Low
SVK,1993,10168.0,43.341,56.659,4406.91288,Low
SVK,1994,11037.0,43.402,56.598,4790.27874,Low
SVK,1995,9910.0,43.463,56.537,4307.183300000001,Low
SVK,1996,9875.0,43.524,56.476,4297.995,Low
SVK,1997,9580.0,43.584,56.416,4175.3472,Low
SVK,1998,9997.0,43.645,56.355,4363.1906500000005,Low
SVK,1999,11639.0,43.706,56.294,5086.94134,Low
SVK,2000,14559.0,43.767,56.233,6372.03753,Low
SVK,2001,15680.0,43.837,56.163,6873.641600000001,Low
SVK,2002,16258.0,43.987,56.013,7151.406460000001,Low
SVK,2003,16341.0,44.137,55.863,7212.42717,Low
SVK,2004,15600.0,44.287,55.713,6908.772,Low
SVK,2005,16376.0,44.437,55.563,7277.003119999999,Low
SVK,2006,16588.0,44.588,55.412,7396.25744,Low
SVK,2007,14137.0,44.739,55.261,6324.75243,Low
SVK,2008,15429.0,44.889,55.111,6925.92381,Low
SVK,2009,13055.0,45.04,54.96,5879.972,Low
SVK,2010,12784.0,45.315,54.685,5793.0696,Low
SVK,2011,14340.0,45.58,54.42,6536.172,Low
SVK,2012,14411.0,45.72,54.28,6588.7092,Low
SVK,2013,14624.0,45.86,54.14,6706.5664,Low
SVK,2014,14420.0,46.0,54.0,6633.200000000001,Low
SVK,2015,105209.8117405583,46.111,53.889,48513.29629168884,Medium
SVK,1960,180212.25889755905,66.536,33.464,119906.0285800799,Medium
SVK,1961,180212.25889755905,66.047,33.953,119024.79063407084,Medium
SVK,1962,180212.25889755905,65.286,34.714,117653.3753438604,Medium
SVK,1963,180212.25889755905,64.517,35.483000000000004,116267.54307293816,Medium
SVK,1964,180212.25889755905,63.74,36.26,114867.29382130412,Medium
SVK,1965,180212.25889755905,62.957,37.043,113456.23183413624,Medium
SVK,1966,180212.25889755905,62.167,37.833,112032.55498884554,Medium
SVK,1967,180212.25889755905,61.37,38.63,110596.263285432,Medium
SVK,1968,180212.25889755905,60.565,39.435,109145.55460130663,Medium
SVK,1969,180212.25889755905,59.757,40.243,107689.43954941435,Medium
SVK,1970,180212.25889755905,58.943,41.057,106222.51176198824,Medium
SVK,1971,180212.25889755905,57.991,42.009,104506.89105728349,Medium
SVK,1972,180212.25889755905,56.936,43.064,102605.6517259142,Medium
SVK,1973,180212.25889755905,55.878,44.122,100699.00602677804,Medium
SVK,1974,180212.25889755905,54.813,45.187,98779.74546951904,Medium
SVK,1975,180212.25889755905,53.743,46.257,96851.47429931516,Medium
SVK,1976,180212.25889755905,52.669,47.331,94915.99463875538,Medium
SVK,1977,180212.25889755905,51.595,48.405,92980.5149781956,Medium
SVK,1978,180212.25889755905,50.518,49.482,91039.62894986889,Medium
SVK,1979,180212.25889755905,49.44,50.56,89096.94079895319,Medium
SVK,1980,180212.25889755905,48.362,51.638,87154.25264803751,Medium
SVK,1981,180212.25889755905,47.69,52.31,85943.22626824591,Medium
SVK,1982,180212.25889755905,47.223,52.777,85101.6350191943,Medium
SVK,1983,180212.25889755905,46.756,53.244,84260.0437701427,Medium
SVK,1984,180212.25889755905,46.289,53.711,83418.45252109111,Medium
SVK,1985,180212.25889755905,45.824,54.176,82580.46551721745,Medium
SVK,1986,180212.25889755905,45.359,54.641,81742.47851334381,Medium
SVK,1987,180212.25889755905,44.895,55.105,80906.29363205914,Medium
SVK,1988,180212.25889755905,44.432,55.568,80071.91087336345,Medium
SVK,1989,180212.25889755905,43.97,56.03,79239.33023725671,Medium
SVK,1990,23022.0,43.509,56.491,10016.64198,Low
SVK,1991,21627.0,43.22,56.78,9347.1894,Low
SVK,1992,20569.0,43.281,56.719,8902.46889,Low
SVK,1993,21776.0,43.341,56.659,9437.93616,Low
SVK,1994,22721.0,43.402,56.598,9861.36842,Low
SVK,1995,23418.0,43.463,56.537,10178.16534,Low
SVK,1996,22783.0,43.524,56.476,9916.07292,Low
SVK,1997,22105.0,43.584,56.416,9634.2432,Low
SVK,1998,23002.0,43.645,56.355,10039.2229,Low
SVK,1999,25410.0,43.706,56.294,11105.6946,Low
SVK,2000,27744.0,43.767,56.233,12142.71648,Low
SVK,2001,29613.0,43.837,56.163,12981.45081,Low
SVK,2002,29980.0,43.987,56.013,13187.3026,Low
SVK,2003,28715.0,44.137,55.863,12673.93955,Low
SVK,2004,28153.0,44.287,55.713,12468.11911,Low
SVK,2005,29291.0,44.437,55.563,13016.04167,Low
SVK,2006,28906.0,44.588,55.412,12888.60728,Low
SVK,2007,25766.0,44.739,55.261,11527.450739999998,Low
SVK,2008,26645.0,44.889,55.111,11960.67405,Low
SVK,2009,24102.0,45.04,54.96,10855.5408,Low
SVK,2010,25431.0,45.315,54.685,11524.05765,Low
SVK,2011,26090.0,45.58,54.42,11891.822,Low
SVK,2012,26137.0,45.72,54.28,11949.8364,Low
SVK,2013,27172.0,45.86,54.14,12461.0792,Low
SVK,2014,25007.0,46.0,54.0,11503.22,Low
SVK,2015,105209.8117405583,46.111,53.889,48513.29629168884,Medium
ESP,1960,180212.25889755905,43.433,56.567,78271.59040697681,Medium
ESP,1961,180212.25889755905,42.697,57.303,76945.22818149079,Medium
ESP,1962,180212.25889755905,41.692,58.308,75134.09497957032,Medium
ESP,1963,180212.25889755905,40.694,59.306,73335.57663577268,Medium
ESP,1964,180212.25889755905,39.702,60.298,71547.8710275089,Medium
ESP,1965,180212.25889755905,38.722,61.278,69781.79089031281,Medium
ESP,1966,180212.25889755905,37.749,62.251,68028.32561123958,Medium
ESP,1967,180212.25889755905,36.786,63.214,66292.88155805608,Medium
ESP,1968,180212.25889755905,35.832,64.168,64573.65660817336,Medium
ESP,1969,180212.25889755905,34.892,65.108,62879.66137453631,Medium
ESP,1970,180212.25889755905,33.962,66.038,61203.68736678901,Medium
ESP,1971,180212.25889755905,33.152,66.848,59743.96806971878,Medium
ESP,1972,180212.25889755905,32.459,67.541,58495.0971155587,Medium
ESP,1973,180212.25889755905,31.776,68.224,57264.24738728837,Medium
ESP,1974,6934.0,31.099,68.901,2156.40466,Low
ESP,1975,7242.0,30.43,69.57,2203.7406,Low
ESP,1976,7253.0,29.769,70.231,2159.14557,Low
ESP,1977,6192.0,29.117,70.883,1802.92464,Low
ESP,1978,7302.0,28.473,71.527,2079.09846,Low
ESP,1979,6376.0,27.838,72.162,1774.95088,Low
ESP,1980,4907.0,27.211,72.789,1335.2437699999998,Low
ESP,1981,9070.0,26.721,73.279,2423.5947,Low
ESP,1982,8289.0,26.485,73.515,2195.34165,Low
ESP,1983,10131.0,26.251,73.749,2659.4888100000003,Low
ESP,1984,22063.0,26.018,73.982,5740.35134,Low
ESP,1985,26750.0,25.787,74.213,6898.0225,Low
ESP,1986,35773.0,25.556,74.444,9142.14788,Low
ESP,1987,39541.0,25.327,74.673,10014.54907,Low
ESP,1988,48305.0,25.1,74.9,12124.555,Low
ESP,1989,53725.0,24.874,75.126,13363.5565,Medium
ESP,1990,51936.0,24.649,75.351,12801.70464,Medium
ESP,1991,53236.0,24.472,75.52799999999999,13027.91392,Medium
ESP,1992,53416.0,24.39,75.61,13028.1624,Medium
ESP,1993,53606.0,24.308,75.69200000000001,13030.54648,Medium
ESP,1994,52922.0,24.226,75.774,12820.88372,Medium
ESP,1995,53107.0,24.144,75.856,12822.15408,Medium
ESP,1996,54131.0,24.062,75.938,13025.00122,Medium
ESP,1997,53063.0,23.981,76.019,12725.038030000002,Medium
ESP,1998,56699.0,23.9,76.1,13551.061,Medium
ESP,1999,56456.0,23.819,76.181,13447.25464,Medium
ESP,2000,59842.0,23.738,76.262,14205.29396,Medium
ESP,2001,61287.0,23.657,76.343,14498.66559,Medium
ESP,2002,60621.0,23.467,76.533,14225.93007,Medium
ESP,2003,59524.0,23.222,76.77799999999999,13822.66328,Medium
ESP,2004,61189.0,22.978,77.02199999999999,14060.00842,Medium
ESP,2005,55353.0,22.737,77.263,12585.61161,Medium
ESP,2006,57396.0,22.498,77.502,12912.95208,Medium
ESP,2007,52600.0,22.26,77.74,11708.76,Medium
ESP,2008,56294.0,22.024,77.976,12398.19056,Medium
ESP,2009,50399.0,21.79,78.21000000000001,10981.942099999998,Low
ESP,2010,59387.0,21.558,78.44200000000001,12802.64946,Medium
ESP,2011,55236.0,21.327,78.673,11780.18172,Medium
ESP,2012,58827.0,21.098,78.902,12411.32046,Medium
ESP,2013,54473.0,20.867,79.133,11366.880910000002,Medium
ESP,2014,54961.0,20.634,79.366,11340.65274,Medium
ESP,2015,105209.8117405583,20.398,79.602,21460.69739883908,Medium
ESP,1960,180212.25889755905,43.433,56.567,78271.59040697681,Medium
ESP,1961,180212.25889755905,42.697,57.303,76945.22818149079,Medium
ESP,1962,180212.25889755905,41.692,58.308,75134.09497957032,Medium
ESP,1963,180212.25889755905,40.694,59.306,73335.57663577268,Medium
ESP,1964,180212.25889755905,39.702,60.298,71547.8710275089,Medium
ESP,1965,180212.25889755905,38.722,61.278,69781.79089031281,Medium
ESP,1966,180212.25889755905,37.749,62.251,68028.32561123958,Medium
ESP,1967,180212.25889755905,36.786,63.214,66292.88155805608,Medium
ESP,1968,180212.25889755905,35.832,64.168,64573.65660817336,Medium
ESP,1969,180212.25889755905,34.892,65.108,62879.66137453631,Medium
ESP,1970,180212.25889755905,33.962,66.038,61203.68736678901,Medium
ESP,1971,180212.25889755905,33.152,66.848,59743.96806971878,Medium
ESP,1972,180212.25889755905,32.459,67.541,58495.0971155587,Medium
ESP,1973,180212.25889755905,31.776,68.224,57264.24738728837,Medium
ESP,1974,77209.0,31.099,68.901,24011.22691,Medium
ESP,1975,78522.0,30.43,69.57,23894.2446,Medium
ESP,1976,86469.0,29.769,70.231,25740.95661,Medium
ESP,1977,89685.0,29.117,70.883,26113.58145,Medium
ESP,1978,95236.0,28.473,71.527,27116.54628,Medium
ESP,1979,101256.0,27.838,72.162,28187.64528,Medium
ESP,1980,105212.0,27.211,72.789,28629.23732,Medium
ESP,1981,105325.0,26.721,73.279,28143.89325,Medium
ESP,1982,108654.0,26.485,73.515,28777.0119,Medium
ESP,1983,111193.0,26.251,73.749,29189.27443,Medium
ESP,1984,114139.0,26.018,73.982,29696.68502,Medium
ESP,1985,120965.0,25.787,74.213,31193.24455,Medium
ESP,1986,122536.0,25.556,74.444,31315.300160000003,Medium
ESP,1987,126845.0,25.327,74.673,32126.03315,Medium
ESP,1988,133240.0,25.1,74.9,33443.24,Medium
ESP,1989,140552.0,24.874,75.126,34960.90448,Medium
ESP,1990,144648.0,24.649,75.351,35654.285520000005,Medium
ESP,1991,148647.0,24.472,75.52799999999999,36376.89384,Medium
ESP,1992,151152.0,24.39,75.61,36865.9728,Medium
ESP,1993,149560.0,24.308,75.69200000000001,36355.0448,Medium
ESP,1994,154640.0,24.226,75.774,37463.0864,Medium
ESP,1995,159091.0,24.144,75.856,38410.93104,Medium
ESP,1996,167584.0,24.062,75.938,40324.06208,Medium
ESP,1997,182369.0,23.981,76.019,43733.90989,High
ESP,1998,187292.0,23.9,76.1,44762.788,High
ESP,1999,199088.0,23.819,76.181,47420.77072,High
ESP,2000,214441.0,23.738,76.262,50904.00458,High
ESP,2001,225959.0,23.657,76.343,53455.12063,High
ESP,2002,232740.0,23.467,76.533,54617.0958,High
ESP,2003,250208.0,23.222,76.77799999999999,58103.30176,High
ESP,2004,268741.0,22.978,77.02199999999999,61751.30698,High
ESP,2005,282132.0,22.737,77.263,64148.35284,High
ESP,2006,287707.0,22.498,77.502,64728.32086000001,High
ESP,2007,293223.0,22.26,77.74,65271.43980000001,High
ESP,2008,301543.0,22.024,77.976,66411.83032000001,High
ESP,2009,283447.0,21.79,78.21000000000001,61763.1013,High
ESP,2010,290951.0,21.558,78.44200000000001,62723.21658,High
ESP,2011,283278.0,21.327,78.673,60414.699060000006,High
ESP,2012,286572.0,21.098,78.902,60460.96056,High
ESP,2013,275398.0,20.867,79.133,57467.30066000001,High
ESP,2014,268380.0,20.634,79.366,55377.5292,High
ESP,2015,105209.8117405583,20.398,79.602,21460.69739883908,Medium
SWE,1960,180212.25889755905,27.51,72.49,49576.3924227185,Medium
SWE,1961,180212.25889755905,26.705,73.295,48125.68373859314,Medium
SWE,1962,180212.25889755905,25.729,74.271,46366.812091752974,Medium
SWE,1963,180212.25889755905,24.777,75.223,44651.19138704821,Medium
SWE,1964,180212.25889755905,23.847,76.15299999999999,42975.217379300906,Medium
SWE,1965,180212.25889755905,22.944,77.056,41347.90068145595,Medium
SWE,1966,180212.25889755905,22.086,77.914,39801.679500114886,Medium
SWE,1967,180212.25889755905,21.273,78.727,38336.55383527774,Medium
SWE,1968,180212.25889755905,20.481,79.519,36909.27274480907,Medium
SWE,1969,180212.25889755905,19.713,80.287,35525.242596475815,Medium
SWE,1970,180212.25889755905,18.966,81.03399999999999,34179.05702251105,Medium
SWE,1971,180212.25889755905,18.437,81.563,33225.73417294296,Medium
SWE,1972,180212.25889755905,18.114,81.886,32643.648576703847,Medium
SWE,1973,180212.25889755905,17.797,82.203,32072.375715998587,Medium
SWE,1974,1902.0,17.483,82.517,332.52666000000005,Low
SWE,1975,11429.0,17.27,82.73,1973.7883,Low
SWE,1976,15240.0,17.198,82.80199999999999,2620.9752,Low
SWE,1977,18980.0,17.127,82.873,3250.7046,Low
SWE,1978,22718.0,17.056,82.944,3874.78208,Low
SWE,1979,20113.0,16.984,83.01599999999999,3415.9919200000004,Low
SWE,1980,25331.0,16.913,83.087,4284.23203,Low
SWE,1981,35978.0,16.9,83.1,6080.281999999999,Low
SWE,1982,37261.0,16.9,83.1,6297.109,Low
SWE,1983,39056.0,16.9,83.1,6600.463999999999,Low
SWE,1984,48510.0,16.9,83.1,8198.189999999999,Low
SWE,1985,55812.0,16.9,83.1,9432.228,Medium
SWE,1986,66884.0,16.9,83.1,11303.396,Medium
SWE,1987,64341.0,16.9,83.1,10873.629,Medium
SWE,1988,66274.0,16.9,83.1,11200.306,Medium
SWE,1989,62687.0,16.9,83.1,10594.103,Medium
SWE,1990,65225.0,16.9,83.1,11023.025,Medium
SWE,1991,73484.0,16.796,83.20400000000001,12342.37264,Medium
SWE,1992,60774.0,16.639,83.361,10112.18586,Medium
SWE,1993,58761.0,16.484,83.51599999999999,9686.163240000002,Medium
SWE,1994,70086.0,16.329,83.67099999999999,11444.34294,Medium
SWE,1995,66978.0,16.176,83.824,10834.36128,Medium
SWE,1996,71362.0,16.086,83.914,11479.291319999998,Medium
SWE,1997,66914.0,16.058,83.94200000000001,10745.05012,Medium
SWE,1998,70500.0,16.03,83.97,11301.15,Medium
SWE,1999,70200.0,16.002,83.998,11233.404,Medium
SWE,2000,54772.0,15.974,84.026,8749.279279999999,Medium
SWE,2001,69211.0,15.929,84.071,11024.62019,Medium
SWE,2002,65550.0,15.867,84.133,10400.8185,Medium
SWE,2003,65454.0,15.804,84.196,10344.350160000002,Medium
SWE,2004,75039.0,15.742,84.258,11812.63938,Medium
SWE,2005,69500.0,15.681,84.319,10898.295,Medium
SWE,2006,64983.0,15.57,84.43,10117.8531,Medium
SWE,2007,64279.0,15.412,84.588,9906.67948,Medium
SWE,2008,61323.0,15.254,84.746,9354.21042,Medium
SWE,2009,50023.0,15.098,84.902,7552.47254,Low
SWE,2010,55626.0,14.944,85.056,8312.749440000001,Medium
SWE,2011,58026.0,14.703,85.297,8531.56278,Medium
SWE,2012,61393.0,14.38,85.62,8828.313400000001,Medium
SWE,2013,63597.0,14.064,85.936,8944.282079999999,Medium
SWE,2014,62185.0,13.753,86.247,8552.30305,Medium
SWE,2015,105209.8117405583,13.447,86.553,14147.563384752872,Medium
SWE,1960,180212.25889755905,27.51,72.49,49576.3924227185,Medium
SWE,1961,180212.25889755905,26.705,73.295,48125.68373859314,Medium
SWE,1962,180212.25889755905,25.729,74.271,46366.812091752974,Medium
SWE,1963,180212.25889755905,24.777,75.223,44651.19138704821,Medium
SWE,1964,180212.25889755905,23.847,76.15299999999999,42975.217379300906,Medium
SWE,1965,180212.25889755905,22.944,77.056,41347.90068145595,Medium
SWE,1966,180212.25889755905,22.086,77.914,39801.679500114886,Medium
SWE,1967,180212.25889755905,21.273,78.727,38336.55383527774,Medium
SWE,1968,180212.25889755905,20.481,79.519,36909.27274480907,Medium
SWE,1969,180212.25889755905,19.713,80.287,35525.242596475815,Medium
SWE,1970,180212.25889755905,18.966,81.03399999999999,34179.05702251105,Medium
SWE,1971,180212.25889755905,18.437,81.563,33225.73417294296,Medium
SWE,1972,180212.25889755905,18.114,81.886,32643.648576703847,Medium
SWE,1973,180212.25889755905,17.797,82.203,32072.375715998587,Medium
SWE,1974,73486.0,17.483,82.517,12847.55738,Medium
SWE,1975,78626.0,17.27,82.73,13578.7102,Medium
SWE,1976,84121.0,17.198,82.80199999999999,14467.12958,Medium
SWE,1977,87448.0,17.127,82.873,14977.218959999998,Medium
SWE,1978,90326.0,17.056,82.944,15406.00256,Medium
SWE,1979,92649.0,16.984,83.01599999999999,15735.506160000004,Medium
SWE,1980,94381.0,16.913,83.087,15962.65853,Medium
SWE,1981,100582.0,16.9,83.1,16998.357999999997,Medium
SWE,1982,97303.0,16.9,83.1,16444.207,Medium
SWE,1983,106471.0,16.9,83.1,17993.599,Medium
SWE,1984,120396.0,16.9,83.1,20346.924,Medium
SWE,1985,133173.0,16.9,83.1,22506.237,Medium
SWE,1986,134495.0,16.9,83.1,22729.655,Medium
SWE,1987,142369.0,16.9,83.1,24060.361,Medium
SWE,1988,141951.0,16.9,83.1,23989.719,Medium
SWE,1989,139099.0,16.9,83.1,23507.731,Medium
SWE,1990,142511.0,16.9,83.1,24084.359,Medium
SWE,1991,143040.0,16.796,83.20400000000001,24024.9984,Medium
SWE,1992,142533.0,16.639,83.361,23716.06587,Medium
SWE,1993,142020.0,16.484,83.51599999999999,23410.576800000003,Medium
SWE,1994,138907.0,16.329,83.67099999999999,22682.124030000003,Medium
SWE,1995,144226.0,16.176,83.824,23329.99776,Medium
SWE,1996,136557.0,16.086,83.914,21966.55902,Medium
SWE,1997,145027.0,16.058,83.94200000000001,23288.43566,Medium
SWE,1998,154385.0,16.03,83.97,24747.9155,Medium
SWE,1999,150539.0,16.002,83.998,24089.25078,Medium
SWE,2000,141594.0,15.974,84.026,22618.22556,Medium
SWE,2001,157637.0,15.929,84.071,25109.997730000003,Medium
SWE,2002,143235.0,15.867,84.133,22727.09745,Medium
SWE,2003,132537.0,15.804,84.196,20946.147480000003,Medium
SWE,2004,148531.0,15.742,84.258,23381.75002,Medium
SWE,2005,154612.0,15.681,84.319,24244.70772,Medium
SWE,2006,140374.0,15.57,84.43,21856.2318,Medium
SWE,2007,145133.0,15.412,84.588,22367.89796,Medium
SWE,2008,146410.0,15.254,84.746,22333.3814,Medium
SWE,2009,133343.0,15.098,84.902,20132.12614,Medium
SWE,2010,145279.0,14.944,85.056,21710.49376,Medium
SWE,2011,146936.0,14.703,85.297,21604.00008,Medium
SWE,2012,162830.0,14.38,85.62,23414.954,Medium
SWE,2013,149539.0,14.064,85.936,21031.16496,Medium
SWE,2014,149956.0,13.753,86.247,20623.44868,Medium
SWE,2015,105209.8117405583,13.447,86.553,14147.563384752872,Medium
CHE,1960,180212.25889755905,29.076,70.924,52398.51639705427,Medium
CHE,1961,180212.25889755905,28.757,71.243,51823.63929117106,Medium
CHE,1962,180212.25889755905,28.461,71.539,51290.21100483427,Medium
CHE,1963,180212.25889755905,28.166,71.834,50758.584841086486,Medium
CHE,1964,180212.25889755905,27.873,72.127,50230.56292251664,Medium
CHE,1965,180212.25889755905,27.583,72.417,49707.94737171371,Medium
CHE,1966,180212.25889755905,27.294,72.706,49187.13394349977,Medium
CHE,1967,180212.25889755905,27.007,72.993,48669.92476046378,Medium
CHE,1968,180212.25889755905,26.721,73.279,48154.51770001675,Medium
